country1,country2,ltrade,lgdp1,lgdp2,ldist
"Panama","Burkina Faso",,24.60495,23.64668,8.569983
"Panama","Zambia",-1.103752,24.60495,23.90454,8.948289
"Panama","",,24.60495,,8.414856
"Panama","Solomon Islands",,24.60495,20.8882,9.035691
"Panama","Faeroe Islands",,24.60495,,8.539736
"Panama","Fiji",,24.60495,22.09642,8.906425
"Panama","",,24.60495,,8.515285
"Panama","Kiribati",,24.60495,19.8197,8.9027
"Panama","Guam",,24.60495,,9.103106
"Panama","",,24.60495,,8.960365
"Panama","New Caledonia",-2.505335,24.60495,,8.987724
"Panama","Vanuatu",,24.60495,21.14191,8.97435
"Panama","Papua New Guinea",,24.60495,23.75095,9.126971
"Panama","",,24.60495,,8.586186
"Panama","",,24.60495,,8.819442
"Panama","American Samoa",,24.60495,,8.758278
"Panama","Samoa",,24.60495,20.97189,8.781104
"Panama","Tonga",,24.60495,20.56982,8.81625
"Panama","Tuvalu",,24.60495,17.24949,8.868935
"Panama","French Polynesia",,24.60495,,8.394822
"Panama","Armenia",-.2687513,24.60495,23.61574,8.929817
"Panama","Azerbaijan",1.81857,24.60495,25.14033,8.942112
"Panama","Belarus",.2371044,24.60495,25.64629,8.770655
"Panama","Albania",-1.868883,24.60495,23.79271,8.750842
"Panama","Georgia",.9900014,24.60495,24.03122,8.911451
"Panama","Kazakhstan",,24.60495,26.13394,8.990909
"Panama","Kyrgyz Republic",,24.60495,23.33165,9.062069
"Panama","Bulgaria",.4501095,24.60495,25.07472,8.783807
"Panama","Moldova",.3552012,24.60495,23.28243,8.798675
"Panama","Russian Federation",5.370471,24.60495,28.45276,8.943637
"Panama","Tajikistan",-2.478947,24.60495,23.51781,9.062037
"Panama","China",7.837015,24.60495,30.12271,9.144897
"Panama","Turkmenistan",,24.60495,25.41346,9.010057
"Panama","Ukraine",2.257485,24.60495,26.51741,8.810487
"Panama","Uzbekistan",,24.60495,25.26991,9.021832
"Panama","Cuba",.3035766,24.60495,,6.759835
"Panama","",,24.60495,,8.696119
"Panama","Czech Republic",1.247307,24.60495,26.19304,8.696119
"Panama","Slovak Republic",-.0843252,24.60495,25.43572,8.727656
"Panama","",,24.60495,,8.675827
"Panama","Estonia",-.7861657,24.60495,23.92875,8.737808
"Panama","Latvia",.344675,24.60495,24.15716,8.739016
"Panama","Hungary",.697542,24.60495,25.83548,8.735545
"Panama","Lithuania",2.580832,24.60495,24.75145,8.736412
"Panama","Mongolia",,24.60495,23.48296,9.06096
"Panama","",,24.60495,,9.062429
"Panama","Croatia",.0876674,24.60495,24.86675,8.705369
"Panama","Slovenia",.5313001,24.60495,24.6121,8.699754
"Panama","Macedonia, FYR",-.5777974,24.60495,23.54905,8.764441
"Panama","Bosnia and Herzegovina",,24.60495,24.02307,8.727665
"Panama","Poland",1.770675,24.60495,27.26712,8.722596
"Panama","Serbia",,24.60495,24.87298,8.750897
"Panama","Kosovo",,24.60495,23.34484,8.754654
"Panama","Romania",1.57434,24.60495,26.11985,8.774521
"Panama","",,24.60495,,8.81251
"Paraguay","Peru",4.611896,24.12724,26.26739,7.305174
"Paraguay","Uruguay",5.027172,24.12724,24.51897,6.551974
"Paraguay","Venezuela, RB",3.197996,24.12724,26.37677,7.699004
"Paraguay","Antigua and Barbuda",,24.12724,20.92471,7.92852
"Paraguay","Bahamas, The",,24.12724,23.07536,8.153656
"Paraguay","Aruba",2.84214,24.12724,,7.855346
"Paraguay","Barbados",-2.530629,24.12724,,7.823105
"Paraguay","Bermuda",-3.386228,24.12724,,8.254231
"Paraguay","Dominica",-1.161872,24.12724,20.04025,7.886189
"Paraguay","",,24.12724,,7.593104
"Paraguay","Greenland",,24.12724,,8.796382
"Paraguay","Grenada",,24.12724,21.1897,7.797982
"Paraguay","",,24.12724,,7.90803
"Paraguay","",,24.12724,,7.546025
"Paraguay","Guyana",-8.193689,24.12724,22.06566,7.566919
"Paraguay","Belize",.4178706,24.12724,21.85498,8.150824
"Paraguay","Jamaica",-8.526982,24.12724,23.88885,8.050426
"Paraguay","",,24.12724,,7.865911
"Paraguay","",1.092966,24.12724,,7.839283
"Paraguay","St. Kitts and Nevis",,24.12724,20.03685,7.937869
"Paraguay","St. Lucia",-9.122801,24.12724,21.42295,7.845313
"Paraguay","",,24.12724,,8.480451
"Paraguay","St. Vincent and the Grenadines",,24.12724,20.44489,7.828268
"Paraguay","Suriname",-.0384703,24.12724,22.54653,7.532551
"Paraguay","Trinidad and Tobago",-.2026219,24.12724,24.29274,7.764186
"Paraguay","Bahrain",.5663086,24.12724,24.1657,8.985564
"Paraguay","Cyprus",-3.798617,24.12724,23.6839,8.875856
"Paraguay","Iran, Islamic Rep.",1.133806,24.12724,27.37002,9.014331
"Paraguay","Iraq",-3.105268,24.12724,25.81387,8.951893
"Paraguay","Israel",4.210018,24.12724,26.10455,8.878435
"Paraguay","Jordan",-1.319665,24.12724,24.16978,8.886633
"Paraguay","Kuwait",2.206654,24.12724,,8.957141
"Paraguay","Lebanon",1.504239,24.12724,24.7594,8.893624
"Paraguay","Oman",-2.436477,24.12724,25.06968,9.023368
"Paraguay","Qatar",-.621856,24.12724,25.71467,8.989763
"Paraguay","Saudi Arabia",1.66,24.12724,27.23021,8.940556
"Paraguay","",,24.12724,,8.904596
"Paraguay","Syrian Arab Republic",-1.433859,24.12724,,8.912841
"Paraguay","United Arab Emirates",3.508639,24.12724,,9.007249
"Paraguay","Egypt, Arab Rep.",3.462195,24.12724,26.74781,8.824724
"Paraguay","",,24.12724,,8.906495
"Paraguay","Yemen, Rep.",-6.677652,24.12724,24.62759,8.936908
"Paraguay","West Bank and Gaza",.7363104,24.12724,,8.883821
"Paraguay","Afghanistan",,24.12724,24.42056,9.096178
"Paraguay","Bangladesh",3.856468,24.12724,26.25545,9.249396
"Paraguay","Bhutan",,24.12724,21.97196,9.252939
"Paraguay","Brunei Darussalam",,24.12724,23.61612,9.310463
"Paraguay","Myanmar",-2.749082,24.12724,,9.295618
"Paraguay","Cambodia",.7079387,24.12724,24.23562,9.315619
"Paraguay","Sri Lanka",-1.359423,24.12724,25.39614,9.157654
"Paraguay","Hong Kong SAR, China",4.763635,24.12724,26.42338,9.385845
"Paraguay","India",3.873207,24.12724,29.19285,9.162686
"Paraguay","Indonesia",3.936183,24.12724,27.76908,9.257539
"Paraguay","Timor-Leste",,24.12724,21.294,9.23089
"Paraguay","Korea, Rep.",4.792806,24.12724,27.98651,9.341383
"Paraguay","Lao PDR",-5.782564,24.12724,23.74945,9.329841
"Paraguay","Macao SAR, China",-4.330484,24.12724,24.55273,9.3825
"Paraguay","Malaysia",3.648953,24.12724,26.69788,9.293704
"Paraguay","Maldives",,24.12724,21.43171,9.091501
"Paraguay","Nepal",-9.15559,24.12724,24.34193,9.214125
"Paraguay","Pakistan",1.761529,24.12724,26.87241,9.12691
"Paraguay","Palau",,24.12724,19.59527,9.311713
"Paraguay","Philippines",-.1180005,24.12724,26.66062,9.369905
"Paraguay","Singapore",2.541205,24.12724,26.41376,9.258451
"Paraguay","Thailand",3.618877,24.12724,27.096,9.295102
"Paraguay","Vietnam",2.81421,24.12724,26.37459,9.330241
"Paraguay","Djibouti",,24.12724,21.39376,8.883086
"Paraguay","Algeria",3.692248,24.12724,26.19788,8.588798
"Paraguay","Angola",2.459743,24.12724,25.04366,8.522929
"Paraguay","Botswana",,24.12724,23.90258,8.546569
"Paraguay","Burundi",,24.12724,22.20237,8.697649
"Paraguay","Cameroon",,24.12724,24.39927,8.540884
"Paraguay","Cabo Verde",.9854442,24.12724,21.4011,8.170898
"Paraguay","Central African Republic",,24.12724,21.3969,8.649571
"Paraguay","Chad",,24.12724,23.5282,8.668786
"Paraguay","Comoros",,24.12724,20.40388,8.80088
"Paraguay","Congo, Rep.",1.441789,24.12724,23.07759,8.537953
"Paraguay","Congo, Dem. Rep.",-.6853184,24.12724,23.75973,8.659658
"Paraguay","Benin",-2.062539,24.12724,23.23461,8.443165
"Paraguay","Equatorial Guinea",.5249197,24.12724,22.9738,8.492151
"Paraguay","Eritrea",,24.12724,22.09982,8.859984
"Paraguay","Ethiopia",-5.816268,24.12724,25.11525,8.825253
"Paraguay","Gabon",2.11017,24.12724,23.62413,8.496953
"Paraguay","Gambia, The",-1.17165,24.12724,21.60311,8.233009
"Paraguay","Ghana",-.4277204,24.12724,24.92969,8.375851
"Paraguay","Guinea-Bissau",,24.12724,21.03212,8.23673
"Paraguay","Guinea",-1.534485,24.12724,22.92382,8.294378
"Paraguay","Cote d'Ivoire",1.11963,24.12724,24.15614,8.33481
"Paraguay","Kenya",-4.748363,24.12724,24.74567,8.797551
"Paraguay","Lesotho",-10.20768,24.12724,21.9259,8.565311
"Paraguay","Liberia",-1.162252,24.12724,21.6418,8.256242
"Paraguay","Libya",-.7484641,24.12724,25.23629,8.701032
"Paraguay","Madagascar",,24.12724,23.46092,8.789848
"Paraguay","Malawi",-1.629722,24.12724,23.1269,8.694962
"Paraguay","Mali",,24.12724,23.38799,8.427134
"Paraguay","Mauritania",-8.893227,24.12724,22.72289,8.363577
"Paraguay","Mauritius",1.284978,24.12724,23.4033,8.875668
"Paraguay","Morocco",3.269123,24.12724,25.58554,8.548487
"Paraguay","Mozambique",1.308621,24.12724,23.81007,8.683865
"Paraguay","Niger",,24.12724,23.02222,8.556811
"Paraguay","Nigeria",2.39049,24.12724,26.55469,8.517561
"Paraguay","",,24.12724,,8.856344
"Paraguay","Zimbabwe",1.012355,24.12724,22.20458,8.623245
"Paraguay","Rwanda",,24.12724,23.33461,8.704353
"Paraguay","Sao Tome and Principe",,24.12724,19.58523,8.44673
"Paraguay","Seychelles",-2.402083,24.12724,21.72984,8.931858
"Paraguay","Senegal",.0321197,24.12724,23.71566,8.273164
"Paraguay","Sierra Leone",,24.12724,22.64185,8.247333
"Paraguay","Somalia",,24.12724,,8.929523
"Paraguay","Namibia",-2.67018,24.12724,23.25377,8.460252
"Paraguay","Sudan",,24.12724,25.06919,8.77761
"Paraguay","Swaziland",,24.12724,22.31789,8.610379
"Paraguay","Tanzania",,24.12724,24.82007,8.738406
"Paraguay","Togo",-4.781332,24.12724,22.455,8.417948
"Paraguay","Tunisia",2.918124,24.12724,24.98805,8.681798
"Paraguay","Uganda",-8.13394,24.12724,24.51797,8.738248
"Paraguay","Burkina Faso",,24.12724,23.64668,8.417157
"Paraguay","Zambia",-7.961668,24.12724,23.90454,8.645761
"Paraguay","",,24.12724,,8.401023
"Paraguay","Solomon Islands",,24.12724,20.8882,9.119531
"Paraguay","Faeroe Islands",,24.12724,,8.779402
"Paraguay","Fiji",,24.12724,22.09642,8.969964
"Paraguay","",-3.026359,24.12724,,8.5815
"Paraguay","Kiribati",,24.12724,19.8197,9.070945
"Paraguay","Guam",,24.12724,,9.286505
"Paraguay","",,24.12724,,9.104746
"Paraguay","New Caledonia",-9.784199,24.12724,,9.009508
"Paraguay","Vanuatu",,24.12724,21.14191,9.031523
"Paraguay","Papua New Guinea",-7.867736,24.12724,23.75095,9.190482
"Paraguay","",,24.12724,,8.137444
"Paraguay","",,24.12724,,8.929822
"Paraguay","American Samoa",,24.12724,,8.875907
"Paraguay","Samoa",-6.211152,24.12724,20.97189,8.898263
"Paraguay","Tonga",,24.12724,20.56982,8.888203
"Paraguay","Tuvalu",,24.12724,17.24949,8.997028
"Paraguay","French Polynesia",,24.12724,,8.577971
"Paraguay","Armenia",-1.893828,24.12724,23.61574,8.971979
"Paraguay","Azerbaijan",,24.12724,25.14033,8.989039
"Paraguay","Belarus",1.601135,24.12724,25.64629,8.896292
"Paraguay","Albania",-.8029597,24.12724,23.79271,8.802873
"Paraguay","Georgia",2.360874,24.12724,24.03122,8.965405
"Paraguay","Kazakhstan",2.339704,24.12724,26.13394,9.107191
"Paraguay","Kyrgyz Republic",,24.12724,23.33165,9.153341
"Paraguay","Bulgaria",-.1380618,24.12724,25.07472,8.845538
"Paraguay","Moldova",,24.12724,23.28243,8.884725
"Paraguay","Russian Federation",6.177051,24.12724,28.45276,9.175161
"Paraguay","Tajikistan",-4.227647,24.12724,23.51781,9.132797
"Paraguay","China",6.956881,24.12724,30.12271,9.315163
"Paraguay","Turkmenistan",,24.12724,25.41346,9.067254
"Paraguay","Ukraine",-1.09525,24.12724,26.51741,8.908344
"Paraguay","Uzbekistan",,24.12724,25.26991,9.091159
"Paraguay","Cuba",-.7031208,24.12724,,8.133885
"Paraguay","",,24.12724,,8.813231
"Paraguay","Czech Republic",.7500055,24.12724,26.19304,8.813231
"Paraguay","Slovak Republic",-.76546,24.12724,25.43572,8.832373
"Paraguay","",,24.12724,,8.814552
"Paraguay","Estonia",-3.295087,24.12724,23.92875,8.903009
"Paraguay","Latvia",2.325573,24.12724,24.15716,8.892456
"Paraguay","Hungary",-.5735928,24.12724,25.83548,8.828526
"Paraguay","Lithuania",1.000713,24.12724,24.75145,8.884377
"Paraguay","Mongolia",-8.165873,24.12724,23.48296,9.265833
"Paraguay","",1.554052,24.12724,,9.324673
"Paraguay","Croatia",-3.983025,24.12724,24.86675,8.791375
"Paraguay","Slovenia",1.565957,24.12724,24.6121,8.79219
"Paraguay","Macedonia, FYR",,24.12724,23.54905,8.820451
"Paraguay","Bosnia and Herzegovina",,24.12724,24.02307,8.802472
"Paraguay","Poland",2.627916,24.12724,27.26712,8.848802
"Paraguay","Serbia",,24.12724,24.87298,8.822556
"Paraguay","Kosovo",.6131495,24.12724,23.34484,8.816649
"Paraguay","Romania",-.5933329,24.12724,26.11985,8.856338
"Paraguay","",,24.12724,,8.951928
"Peru","Uruguay",4.319092,26.26739,24.51897,7.617156
"Peru","Venezuela, RB",6.118126,26.26739,26.37677,7.257964
"Peru","Antigua and Barbuda",-1.625109,26.26739,20.92471,7.651044
"Peru","Bahamas, The",.9295949,26.26739,23.07536,7.767793
"Peru","Aruba",2.039472,26.26739,,7.381891
"Peru","Barbados",-.3018176,26.26739,,7.578857
"Peru","Bermuda",-6.439975,26.26739,,8.010917
"Peru","Dominica",-.5891361,26.26739,20.04025,7.61087
"Peru","",,26.26739,,8.018151
"Peru","Greenland",-4.594733,26.26739,,8.680878
"Peru","Grenada",-1.917005,26.26739,21.1897,7.50387
"Peru","",,26.26739,,7.63118
"Peru","",,26.26739,,7.524339
"Peru","Guyana",-.0410266,26.26739,22.06566,7.353058
"Peru","Belize",-.6872253,26.26739,21.85498,7.636064
"Peru","Jamaica",1.235696,26.26739,23.88885,7.576571
"Peru","",,26.26739,,7.594559
"Peru","",2.512662,26.26739,,7.386278
"Peru","St. Kitts and Nevis",-.6563069,26.26739,20.03685,7.645521
"Peru","St. Lucia",1.258721,26.26739,21.42295,7.568827
"Peru","",,26.26739,,8.319818
"Peru","St. Vincent and the Grenadines",-1.504754,26.26739,20.44489,7.548394
"Peru","Suriname",-.6853853,26.26739,22.54653,7.426608
"Peru","Trinidad and Tobago",4.12136,26.26739,24.29274,7.482837
"Peru","Bahrain",1.78094,26.26739,24.1657,9.079102
"Peru","Cyprus",-1.31675,26.26739,23.6839,8.945776
"Peru","Iran, Islamic Rep.",-.1588531,26.26739,27.37002,9.087241
"Peru","Iraq",-3.231058,26.26739,25.81387,9.025758
"Peru","Israel",3.489206,26.26739,26.10455,8.960114
"Peru","Jordan",.2520401,26.26739,24.16978,8.969711
"Peru","Kuwait",-.4817286,26.26739,,9.041799
"Peru","Lebanon",.4547265,26.26739,24.7594,8.967104
"Peru","Oman",-1.37943,26.26739,25.06968,9.128742
"Peru","Qatar",1.746551,26.26739,25.71467,9.084505
"Peru","Saudi Arabia",3.620464,26.26739,27.23021,9.039878
"Peru","",,26.26739,,9.039851
"Peru","Syrian Arab Republic",-.2647256,26.26739,,8.981842
"Peru","United Arab Emirates",3.117153,26.26739,,9.105177
"Peru","Egypt, Arab Rep.",1.681394,26.26739,26.74781,8.922746
"Peru","",,26.26739,,9.034705
"Peru","Yemen, Rep.",-4.778697,26.26739,24.62759,9.064268
"Peru","West Bank and Gaza",,26.26739,,8.963688
"Peru","Afghanistan",-4.041109,26.26739,24.42056,9.157216
"Peru","Bangladesh",1.7572,26.26739,26.25545,9.313398
"Peru","Bhutan",-7.521537,26.26739,21.97196,9.299038
"Peru","Brunei Darussalam",-4.267264,26.26739,23.61612,9.358538
"Peru","Myanmar",-1.650663,26.26739,,9.350252
"Peru","Cambodia",.6692328,26.26739,24.23562,9.409375
"Peru","Sri Lanka",2.039565,26.26739,25.39614,9.290746
"Peru","Hong Kong SAR, China",4.570727,26.26739,26.42338,9.336095
"Peru","India",6.354748,26.26739,29.19285,9.258788
"Peru","Indonesia",4.709137,26.26739,27.76908,9.297417
"Peru","Timor-Leste",-9.552757,26.26739,21.294,9.252572
"Peru","Korea, Rep.",7.264094,26.26739,27.98651,9.21543
"Peru","Lao PDR",-2.302669,26.26739,23.74945,9.381261
"Peru","Macao SAR, China",-.3469292,26.26739,24.55273,9.338683
"Peru","Malaysia",4.591254,26.26739,26.69788,9.362268
"Peru","Maldives",-5.679954,26.26739,21.43171,9.234685
"Peru","Nepal",-3.608033,26.26739,24.34193,9.270909
"Peru","Pakistan",2.523671,26.26739,26.87241,9.193799
"Peru","Palau",,26.26739,19.59527,9.243157
"Peru","Philippines",3.346819,26.26739,26.66062,9.322401
"Peru","Singapore",3.516232,26.26739,26.41376,9.377898
"Peru","Thailand",5.741728,26.26739,27.096,9.391186
"Peru","Vietnam",4.186905,26.26739,26.37459,9.391389
"Peru","Djibouti",-4.77631,26.26739,21.39376,9.022965
"Peru","Algeria",2.806328,26.26739,26.19788,8.678626
"Peru","Angola",4.854845,26.26739,25.04366,8.757733
"Peru","Botswana",,26.26739,23.90258,8.791822
"Peru","Burundi",-4.528962,26.26739,22.20237,8.888927
"Peru","Cameroon",.3532369,26.26739,24.39927,8.723659
"Peru","Cabo Verde",-1.454965,26.26739,21.4011,8.288653
"Peru","Central African Republic",-5.269771,26.26739,21.3969,8.819731
"Peru","Chad",-5.274199,26.26739,23.5282,8.812372
"Peru","Comoros",,26.26739,20.40388,8.993196
"Peru","Congo, Rep.",-.1719448,26.26739,23.07759,8.742887
"Peru","Congo, Dem. Rep.",-2.52038,26.26739,23.75973,8.84755
"Peru","Benin",-.9089019,26.26739,23.23461,8.619407
"Peru","Equatorial Guinea",-1.810277,26.26739,22.9738,8.693224
"Peru","Eritrea",-6.847308,26.26739,22.09982,8.992416
"Peru","Ethiopia",-6.225945,26.26739,25.11525,8.978053
"Peru","Gabon",-2.371254,26.26739,23.62413,8.70701
"Peru","Gambia, The",.8742067,26.26739,21.60311,8.384735
"Peru","Ghana",.148978,26.26739,24.92969,8.562724
"Peru","Guinea-Bissau",,26.26739,21.03212,8.400381
"Peru","Guinea",-.8441775,26.26739,22.92382,8.466702
"Peru","Cote d'Ivoire",-.9791973,26.26739,24.15614,8.523775
"Peru","Kenya",-1.834819,26.26739,24.74567,8.968539
"Peru","Lesotho",-6.3438,26.26739,21.9259,8.813113
"Peru","Liberia",.1406988,26.26739,21.6418,8.457328
"Peru","Libya",.4360416,26.26739,25.23629,8.807763
"Peru","Madagascar",-.7987813,26.26739,23.46092,8.991135
"Peru","Malawi",-2.35153,26.26739,23.1269,8.903914
"Peru","Mali",-2.650343,26.26739,23.38799,8.566133
"Peru","Mauritania",-.7204635,26.26739,22.72289,8.478877
"Peru","Mauritius",-.4427389,26.26739,23.4033,9.063915
"Peru","Morocco",2.627837,26.26739,25.58554,8.611586
"Peru","Mozambique",-2.278133,26.26739,23.81007,8.900441
"Peru","Niger",-4.059906,26.26739,23.02222,8.700837
"Peru","Nigeria",6.032952,26.26739,26.55469,8.687474
"Peru","",,26.26739,,9.047874
"Peru","Zimbabwe",-4.61258,26.26739,22.20458,8.852044
"Peru","Rwanda",-6.073695,26.26739,23.33461,8.891682
"Peru","Sao Tome and Principe",-6.178176,26.26739,19.58523,8.656348
"Peru","Seychelles",-3.178759,26.26739,21.72984,9.099307
"Peru","Senegal",.8240886,26.26739,23.71566,8.423895
"Peru","Sierra Leone",-2.324278,26.26739,22.64185,8.436085
"Peru","Somalia",-4.282878,26.26739,,9.06963
"Peru","Namibia",3.837583,26.26739,23.25377,8.722865
"Peru","Sudan",-2.76123,26.26739,25.06919,8.915193
"Peru","Swaziland",-1.270305,26.26739,22.31789,8.847338
"Peru","Tanzania",-.5737652,26.26739,24.82007,8.929494
"Peru","Togo",-1.121113,26.26739,22.455,8.602345
"Peru","Tunisia",1.04884,26.26739,24.98805,8.7503
"Peru","Uganda",-4.656714,26.26739,24.51797,8.915283
"Peru","Burkina Faso",-.815829,26.26739,23.64668,8.577546
"Peru","Zambia",-.2999743,26.26739,23.90454,8.864437
"Peru","",,26.26739,,8.488839
"Peru","Solomon Islands",-3.594548,26.26739,20.8882,9.041053
"Peru","Faeroe Islands",-2.092012,26.26739,,8.726013
"Peru","Fiji",-.8880428,26.26739,22.09642,8.883798
"Peru","",-5.735187,26.26739,,8.625228
"Peru","Kiribati",-1.954377,26.26739,19.8197,8.942941
"Peru","Guam",-4.402856,26.26739,,9.175478
"Peru","",-8.749068,26.26739,,8.992292
"Peru","New Caledonia",-1.098456,26.26739,,8.952033
"Peru","Vanuatu",-9.268484,26.26739,21.14191,8.956634
"Peru","Papua New Guinea",-3.121186,26.26739,23.75095,9.134022
"Peru","",-5.555868,26.26739,,8.46059
"Peru","",,26.26739,,8.81351
"Peru","American Samoa",-4.016883,26.26739,,8.748811
"Peru","Samoa",-2.119402,26.26739,20.97189,8.774378
"Peru","Tonga",-8.85432,26.26739,20.56982,8.786905
"Peru","Tuvalu",,26.26739,17.24949,8.88004
"Peru","French Polynesia",-3.139427,26.26739,,8.36907
"Peru","Armenia",-2.238052,26.26739,23.61574,9.02169
"Peru","Azerbaijan",-4.237716,26.26739,25.14033,9.036011
"Peru","Belarus",.8004528,26.26739,25.64629,8.901155
"Peru","Albania",-1.877532,26.26739,23.79271,8.849692
"Peru","Georgia",.9029394,26.26739,24.03122,9.008698
"Peru","Kazakhstan",-1.418852,26.26739,26.13394,9.112845
"Peru","Kyrgyz Republic",-6.27561,26.26739,23.33165,9.174436
"Peru","Bulgaria",3.537461,26.26739,25.07472,8.886393
"Peru","Moldova",-1.632782,26.26739,23.28243,8.911667
"Peru","Russian Federation",5.329141,26.26739,28.45276,9.100951
"Peru","Tajikistan",-8.371109,26.26739,23.51781,9.166348
"Peru","China",8.782488,26.26739,30.12271,9.277424
"Peru","Turkmenistan",-3.240458,26.26739,25.41346,9.108281
"Peru","Ukraine",2.453855,26.26739,26.51741,8.92831
"Peru","Uzbekistan",-2.047774,26.26739,25.26991,9.125212
"Peru","Cuba",2.241136,26.26739,,7.691807
"Peru","",,26.26739,,8.824975
"Peru","Czech Republic",3.12454,26.26739,26.19304,8.824975
"Peru","Slovak Republic",1.417541,26.26739,25.43572,8.850335
"Peru","",,26.26739,,8.814568
"Peru","Estonia",.2951344,26.26739,23.92875,8.885513
"Peru","Latvia",.8392544,26.26739,24.15716,8.881932
"Peru","Hungary",2.795982,26.26739,25.83548,8.852918
"Peru","Lithuania",.7548539,26.26739,24.75145,8.877172
"Peru","Mongolia",-4.496594,26.26739,23.48296,9.203849
"Peru","",1.791825,26.26739,,9.201919
"Peru","Croatia",.5011132,26.26739,24.86675,8.820341
"Peru","Slovenia",.9536641,26.26739,24.6121,8.817702
"Peru","Macedonia, FYR",-2.98242,26.26739,23.54905,8.864827
"Peru","Bosnia and Herzegovina",-1.421557,26.26739,24.02307,8.837177
"Peru","Poland",3.58638,26.26739,27.26712,8.854652
"Peru","Serbia",,26.26739,24.87298,8.858533
"Peru","Kosovo",,26.26739,23.34484,8.857906
"Peru","Romania",2.167899,26.26739,26.11985,8.88616
"Peru","",,26.26739,,8.947458
"Uruguay","Venezuela, RB",5.894497,24.51897,26.37677,7.973918
"Uruguay","Antigua and Barbuda",-.04408,24.51897,20.92471,8.153226
"Uruguay","Bahamas, The",.5257889,24.51897,23.07536,8.334094
"Uruguay","Aruba",1.361016,24.51897,,8.093013
"Uruguay","Barbados",1.293901,24.51897,,8.069029
"Uruguay","Bermuda",-4.094129,24.51897,,8.42152
"Uruguay","Dominica",-3.792818,24.51897,20.04025,8.119461
"Uruguay","",,24.51897,,7.17202
"Uruguay","Greenland",,24.51897,,8.89373
"Uruguay","Grenada",-4.17327,24.51897,21.1897,8.050495
"Uruguay","",,24.51897,,8.136852
"Uruguay","",,24.51897,,7.847967
"Uruguay","Guyana",-2.409412,24.51897,22.06566,7.87449
"Uruguay","Belize",-1.453757,24.51897,21.85498,8.314941
"Uruguay","Jamaica",.3217979,24.51897,23.88885,8.245337
"Uruguay","",,24.51897,,8.103337
"Uruguay","",1.021283,24.51897,,8.081233
"Uruguay","St. Kitts and Nevis",-2.047869,24.51897,20.03685,8.160923
"Uruguay","St. Lucia",-1.424997,24.51897,21.42295,8.08721
"Uruguay","",,24.51897,,8.614055
"Uruguay","St. Vincent and the Grenadines",-.6676249,24.51897,20.44489,8.0739
"Uruguay","Suriname",-3.686271,24.51897,22.54653,7.845025
"Uruguay","Trinidad and Tobago",2.277148,24.51897,24.29274,8.024137
"Uruguay","Bahrain",,24.51897,24.1657,8.995996
"Uruguay","Cyprus",-.303,24.51897,23.6839,8.911427
"Uruguay","Iran, Islamic Rep.",1.181965,24.51897,27.37002,9.032733
"Uruguay","Iraq",,24.51897,25.81387,8.976923
"Uruguay","Israel",4.322061,24.51897,26.10455,8.907809
"Uruguay","Jordan",2.349254,24.51897,24.16978,8.91433
"Uruguay","Kuwait",1.347221,24.51897,,8.975862
"Uruguay","Lebanon",.4199905,24.51897,24.7594,8.925434
"Uruguay","Oman",1.028114,24.51897,25.06968,9.02221
"Uruguay","Qatar",.8789532,24.51897,25.71467,8.999004
"Uruguay","Saudi Arabia",3.163658,24.51897,27.23021,8.952937
"Uruguay","",,24.51897,,8.897907
"Uruguay","Syrian Arab Republic",-1.436413,24.51897,,8.944713
"Uruguay","United Arab Emirates",.6115764,24.51897,,9.012547
"Uruguay","Egypt, Arab Rep.",3.723727,24.51897,26.74781,8.851725
"Uruguay","",,24.51897,,8.90462
"Uruguay","Yemen, Rep.",,24.51897,24.62759,8.931771
"Uruguay","West Bank and Gaza",,24.51897,,8.91351
"Uruguay","Afghanistan",-3.586905,24.51897,24.42056,9.110948
"Uruguay","Bangladesh",4.153867,24.51897,26.25545,9.237706
"Uruguay","Bhutan",,24.51897,21.97196,9.249206
"Uruguay","Brunei Darussalam",,24.51897,23.61612,9.246061
"Uruguay","Myanmar",-1.2674,24.51897,,9.274597
"Uruguay","Cambodia",.4317973,24.51897,24.23562,9.268005
"Uruguay","Sri Lanka",.4373308,24.51897,25.39614,9.120441
"Uruguay","Hong Kong SAR, China",4.510204,24.51897,26.42338,9.347172
"Uruguay","India",4.315006,24.51897,29.19285,9.149445
"Uruguay","Indonesia",3.152011,24.51897,27.76908,9.188601
"Uruguay","Timor-Leste",,24.51897,21.294,9.162279
"Uruguay","Korea, Rep.",5.385592,24.51897,27.98651,9.399347
"Uruguay","Lao PDR",-5.865653,24.51897,23.74945,9.292197
"Uruguay","Macao SAR, China",-2.530132,24.51897,24.55273,9.344678
"Uruguay","Malaysia",3.20217,24.51897,26.69788,9.228961
"Uruguay","Maldives",-3.285483,24.51897,21.43171,9.053623
"Uruguay","Nepal",-4.990066,24.51897,24.34193,9.213466
"Uruguay","Pakistan",2.670118,24.51897,26.87241,9.13467
"Uruguay","Palau",,24.51897,19.59527,9.262618
"Uruguay","Philippines",3.729742,24.51897,26.66062,9.30876
"Uruguay","Singapore",3.437708,24.51897,26.41376,9.197762
"Uruguay","Thailand",3.700963,24.51897,27.096,9.256444
"Uruguay","Vietnam",,24.51897,26.37459,9.286967
"Uruguay","Djibouti",,24.51897,21.39376,8.875784
